,ProductId,country,description,designation,Score,Price,province,region_1,region_2,taster_ProductName,taster_twitter_handle,Title,Vintage,Variety,Winery,Year
59,25331,Italy,"From Tuscany's celebrated Frescobaldi wine family, Brunello Castelgiocondo opens with dark, inky concentration and bold aromas of pressed rose, black cherry, exotic spice, leather and unsweetened chocolate. It is beautifully put together, with ample intensity, balance, complexity and silkiness on the finish.",,95,75.0,Tuscany,Brunello di Montalcino,,,,Castelgiocondo 2007  Brunello di Montalcino,2007,Sangiovese Grosso,Castelgiocondo,2007
60,25332,Italy,"Poggio all'Oro (a wine only produced in the best vintages) is a sophisticated and austere Brunello with just a tiny dab of sweet spice and red rose aromas on the bouquet. Beyond those are steady, savory pulses of tobacco, leather and dark cedar. The wine is plush, textured and rich, with a polished firmness that keeps it grounded on the palate.",Poggio all'Oro Riserva,95,150.0,Tuscany,Brunello di Montalcino,,,,Castello Banfi 2006 Poggio all'Oro Riserva  (Brunello di Montalcino),2006,Sangiovese Grosso,Castello Banfi,2006
61,26889,Italy,"Red berry, cedar and light spice aromas lead the way on this dazzling red. The vibrant palate is loaded with finesse, delivering bright red currant, red raspberry, white pepper and chopped herb alongside bright acidity and firm, polished tannins. Impeccably balanced, it's loaded with elegance, energy and intensity but it's still young, so give it time to fully develop. Drink 2020–2038.",,98,235.0,Tuscany,Bolgheri Sassicaia,,Kerin O’Keefe,@kerinokeefe,Tenuta San Guido 2013  Bolgheri Sassicaia,2013,Red Blend,Tenuta San Guido,2013
62,26893,Italy,"Earthy aromas of tilled soil, underbrush, leather, purple flower, cedar and ripe black-skinned berry lead the way on this delicious blend of 85% Cabernet Sauvignon and 15% Petit Verdot. The smooth full-bodied palate doles out juicy blackberry, red currant, licorice, exotic spice, mocha and a hint of game while tightly knit but velvety tannins lend both structure and finesse. It's already compelling but give it time to fully develop. Drink 2018–2027.",d'Alceo,95,242.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Castello dei Rampolla 2012 d'Alceo Red (Toscana),2012,Red Blend,Castello dei Rampolla,2012
63,26907,Italy,"This delicious Brunello opens with classic Sangiovese aromas of dark-skinned berry, new leather, crushed herb and baking spice. Showing impressive freshness and elegance for what was a scorching vintage, the balanced palate delivers layers of juicy morello cherry, licorice and cinnamon while refined tannins provide polished support. Drink through 2026.",,95,30.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Cerbaiona 2011  Brunello di Montalcino,2011,Sangiovese,Cerbaiona,2011
64,27600,Italy,"Red berry, wild mint, crushed rose, forest floor and new leather are just some of the aromas you'll find on this fragrant delicious red. Seamlessly boasting structure and finesse, the full-bodied palate displays layers of succulent morello cherry, raspberry compote, licorice and cinnamon while firm velvety tannins lend support and a polished texture. A savory saline note wraps up the lingering finish. Drink 2018–2026.",,96,45.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Il Colle 2011  Brunello di Montalcino,2011,Sangiovese,Il Colle,2011
65,27601,Italy,"Beautifully balanced, this opens with alluring scents of wild berry, rose, baking spice and whiffs of chopped herb. Seamlessly combining ripe fruit and the firm's trademark finesse, the bright elegantly structured palate delivers juicy wild cherry, crushed raspberry, white pepper and a hint of black tea framed in polished tannins and fresh acidity. It's already tempting but the best is yet to come. Drink 2021–2031.",Riserva,96,540.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Biondi Santi 2011 Riserva  (Brunello di Montalcino),2011,Sangiovese,Biondi Santi,2011
66,27604,Italy,"Truffle, forest floor, baked plum and cake spice aromas mingle with whiffs of new leather and pipe tobacco on this bold full-bodied red. The enveloping palate seamlessly combines concentration and finesse, doling out fleshy black cherry, crushed raspberry, cinnamon, licorice and mocha alongside big velvety tannins that give the finish nice grip and a polished texture. This will give decades of enjoyment. Drink 2020–2037.",VV,95,125.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Le Ragnaie 2012 VV  (Brunello di Montalcino),2012,Sangiovese,Le Ragnaie,2012
67,27608,Italy,"You'll need to swirl the glass a few times to release the enticing scents of yellow stone fruit, Alpine herb and an intriguing smoky note. The savory vibrant palate is more expressive, delivering layers of crunchy green apple, zesty tangerine and juicy yellow peach set against crisp acidity. A flinty mineral note graces the lingering finish, lending even more depth. Drink through 2020.",Praepositus,95,25.0,Northeastern Italy,Alto Adige,,Kerin O’Keefe,@kerinokeefe,Abbazia di Novacella 2015 Praepositus Kerner (Alto Adige),2015,Kerner,Abbazia di Novacella,2015
68,31998,Italy,"One of the most exciting names in Barolo, with fruit from one of the most celebrated vineyard crus, this vintage of Cannubi Boschis is a real treasure. Cellar the wine 10 years or more to achieve balance between its firm tannins and bright acidity. The wine already shows incredibly complex aromas of wild berry fruit, truffle and cola and those tones will surely become more elegant with time.",Cannubi Boschis,95,165.0,Piedmont,Barolo,,,,Luciano Sandrone 2005 Cannubi Boschis  (Barolo),2005,Nebbiolo,Luciano Sandrone,2005
69,32001,Italy,"Founded in 1930 by Ferruccio Grimaldi, this family-run estate is now showing some very exciting results. The La Coste Barolo is a tight and focused wine that promises to age beautifully over many more years. The tannins and acidity are perfectly integrated and the nose boasts bright and intense layers of forest fruit, exotic spice, mesquite and black licorice.",Le Coste,95,75.0,Piedmont,Barolo,,,,Giacomo Grimaldi 2005 Le Coste  (Barolo),2005,Nebbiolo,Giacomo Grimaldi,2005
70,33393,Italy,"Aromas of rose petal, perfumed berry and exotic spice lead the nose. It's radiant, with wonderful intensity and elegance, delivering ripe red cherry, raspberry compote, mineral, licorice, baking spice and a hint of mint alongside a backbone of firm, fine-grained tannins and edgy acidity. Despite the full structure and youthful tension, it has a remarkably silky, supple texture. Drink 2018–2032.",Contrada R,95,60.0,Sicily & Sardinia,Terre Siciliane,,Kerin O’Keefe,@kerinokeefe,Passopisciaro 2012 Contrada R Nerello Mascalese (Terre Siciliane),2012,Nerello Mascalese,Passopisciaro,2012
71,33402,Italy,"Layered fragrances suggest perfumed berry, orange zest, crushed wild flower, baking spice and tobacco. The smooth, full-bodied palate delivers a great depth of flavors that include creamy cherry, juicy raspberry, thyme, mint, cocoa and energizing mineral. It's superbly balanced with fresh acidity and velvety tannins. Drink 2015–2024.",Contrada P,95,80.0,Sicily & Sardinia,Terre Siciliane,,Kerin O’Keefe,@kerinokeefe,Passopisciaro 2012 Contrada P Nerello Mascalese (Terre Siciliane),2012,Nerello Mascalese,Passopisciaro,2012
72,33840,Italy,"A true labor of love, this fabulous Vin Santo opens with beautiful intensity and infinite aromas of roasted chestnut, maple syrup, caramel, butterscotch and candied orange. It's divine in the mouth, with thick, luscious layers of glycerine and succulent sweetness. This is what Italians call a meditation wine that can easily be consumed alone after dinner.",Sant'Andrea Corsini,97,30.0,Tuscany,Vin Santo del Chianti Classico,,,,Principe Corsini Fattoria Le Corti 1997 Sant'Andrea Corsini  (Vin Santo del Chianti Classico),1997,White Blend,Principe Corsini Fattoria Le Corti,1997
73,33842,Italy,"Picolit is a precious and uniquely Italian dessert wines that relies on a variety of special conditions to produce overwhelming elegance and concentration. Livio Felluga does a wonderful job with this wine that opens with a luminous golden color and segues to luscious, creamy flavors of honey, white flower and almond paste.",Picolit,97,90.0,Northeastern Italy,Colli Orientali del Friuli,,,,Livio Felluga 2007 Picolit Picolit (Colli Orientali del Friuli),2007,Picolit,Livio Felluga,2007
74,33843,Italy,"Beauty and purity emerge from the nose of this highly complex and delicate dessert wine. Aromas include pressed flowers, honey, white peach and a touch of mustiness that adds depth and dimension at the back. It's a smooth, succulent drink that delivers sweetness, but never too much of it. Gorgeous.",Picolit,96,90.0,Northeastern Italy,Colli Orientali del Friuli,,,,Livio Felluga 2006 Picolit Picolit (Colli Orientali del Friuli),2006,Picolit,Livio Felluga,2006
75,33853,Italy,"Passiró is a gorgeous dessert wine from Lazio in central Italy that shows enormous beauty and harmony. The wine is thick and creamy and brightens the palate with its bouquet of honey, creamy vanilla, candied fruit and apricot. Pair it with pâté or aged cheese.",Passirò,95,30.0,Central Italy,Lazio,,,,Falesco 2007 Passirò White (Lazio),2007,White Blend,Falesco,2007
76,33855,Italy,"Tal Lùc comes in an elegant little bottle that beautifully sets the stage for the fabulous dessert wine to follow. The color is deeply golden and saturated and aromas include toasted almond, dried yellow rose, candied fruit and apricot. The creamy texture would pair with something different than dessert, say a delicate sliver of duck liver pâté.",Tal Lùc,95,88.0,Northeastern Italy,Friuli,,,,Lis Neris 2007 Tal Lùc White (Friuli),2007,White Blend,Lis Neris,2007
77,34508,Italy,"Founded in 1918 by one of the grandfathers and custodians of Barolo tradition, this historic estate is now run by Bartolo's energetic daughter Maria Teresa. She continues in a tradition of excellence, which highlights integrity of fruit and intensity of flavors. There's beautiful purity here in the form of cassis fruit, cherry cola and smoked Spanish cedar. Drink after 2017.",,95,30.0,Piedmont,Barolo,,,,Cantina Bartolo Mascarello 2005  Barolo,2005,Nebbiolo,Cantina Bartolo Mascarello,2005
78,34509,Italy,"Here's an impressive new name in Barolo. Mauro Molino first bottled in 1985 and has shown consistent results that seem to have hit a high point this vintage. Fruit is harvested from the Vigna Conca cru, resulting in elegant and refined pulses of wild berries, cola and white almond. The wine is delicate and feminine, but delivers a blast of power and persistency on the close.",Vigna Conca,95,30.0,Piedmont,Barolo,,,,Mauro Molino 2005 Vigna Conca  (Barolo),2005,Nebbiolo,Mauro Molino,2005
79,35517,Italy,"One of Italy's most iconic bottlings, the 2012 Sassicaia is drop-dead gorgeous. A blend of 85% Cabernet Sauvignon and 15% Cabernet Franc, it boasts sensations of blue flowers, cedar, juicy red currants, ripe raspberries, white pepper and a balsamic note. Structured, radiant and loaded with finesse, it delivers everything you'd expect from a world-class wine and more. Drink 2018–2032.",Sassicaia,99,235.0,Tuscany,Bolgheri Sassicaia,,Kerin O’Keefe,@kerinokeefe,Tenuta San Guido 2012 Sassicaia  (Bolgheri Sassicaia),2012,Red Blend,Tenuta San Guido,2012
80,35519,Italy,"This stunning expression of Solaia opens with ample aromas of exotic spices, tilled soil, mature black-skinned fruit and an underlying whiff of fragrant blue flowers. The vibrant, elegantly structured palate doles out high-toned black cherry, ripe blackberry, white pepper, cinnamon, clove and Mediterranean herbs alongside a backbone of firm, polished tannins and bright acidity. Drink 2017–2032.",Solaia,97,325.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Marchesi Antinori 2012 Solaia Red (Toscana),2012,Red Blend,Marchesi Antinori,2012
81,38980,Italy,"Here's a gorgeous Chianti Classico that shows great intensity, breeding and class. It opens with quintessential varietal aromas of leather, blue flower, berry and spice. The palate delivers juicy black cherry, white pepper, cinnamon and mint alongside bracing but refined tannins and fresh acidity. It already has compelling depth but is still young and needs time to develop even more complexity. Drink 2016–2030.",Baron' Ugo Riserva,96,63.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Monteraponi 2010 Baron' Ugo Riserva  (Chianti Classico),2010,Red Blend,Monteraponi,2010
82,38994,Italy,"This stunning wine opens with a multifaceted fragrance of underbrush, leather, spice, woodland berries and violets, with a whiff of mint. The layered palate delivers a vibrant core of succulent black cherry accented with white pepper and balsamic herbs. It's still young and structured with forceful yet fine tannins so give it time to develop fully. Drink 2015–2025.",Il Campitello Riserva,95,55.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Monteraponi 2010 Il Campitello Riserva  (Chianti Classico),2010,Red Blend,Monteraponi,2010
83,39286,Italy,"A perfect wine from a classic vintage, the 2007 Masseto (100% Merlot from a 17-acre vineyard of the same name) opens with an unabashedly opulent bouquet of delicious blackberry, cherry, chocolate, vanilla, exotic spice and cinnamon. Masseto excels both in terms of quality of fruit and winemaking and delivers plush, velvety tannins and an extra long, supple finish. It will make a special and valuable collection to your cellar.",Masseto,100,460.0,Tuscany,Toscana,,,,Tenuta dell'Ornellaia 2007 Masseto Merlot (Toscana),2007,Merlot,Tenuta dell'Ornellaia,2007
84,39287,Italy,"Here's a “wow” wine you won't easily forget. Messorio is all Merlot, and happily delivers the softness, richness and overall opulence that we love in this noble grape variety. What elevates this particular expression and vintage is the true elegance and sophistication evident here. This is a huge wine, but it's not exaggerated and the finish is as long and smooth as they come.",Messorio,99,320.0,Tuscany,Toscana,,,,Le Macchiole 2007 Messorio Merlot (Toscana),2007,Merlot,Le Macchiole,2007
