ProductId;Country;Score;DealerPrice;Markup;ListPrice;Province;Region_1;Region_2;Title;Vintage;Variety;Winery;Year
3011;Italy;92;30;1.3;40.0;Tuscany;Chianti Classico;;Capannelle 2007 Riserva  (Chianti Classico);2007;Sangiovese;Capannelle;2007
3015;Italy;92;46;1.3;60.0;Tuscany;Colli della Toscana Centrale;;Castello di Querceto 2008 Il Querciolaia Red (Colli della Toscana Centrale);2008;Red Blend;Castello di Querceto;2008
3065;Italy;94;36;1.35;49.0;Sicily & Sardinia;Sicilia;;Benanti 2006 Serra della Contessa Red (Sicilia);2006;Red Blend;Benanti;2006
3185;Italy;90;32;1.4;45.0;Tuscany;Toscana;;Il Borro 2013 Red (Toscana);2013;Red Blend;Il Borro;2013
3196;Italy;90;32;1.4;46.0;Tuscany;Brunello di Montalcino;;San Carlo 2011  Brunello di Montalcino;2011;Sangiovese;San Carlo;2011
3201;Italy;90;285;1.4;400.0;Tuscany;Toscana;;Tua Rita 2013 Redigaffi Merlot (Toscana);2013;Merlot;Tua Rita;2013
3207;Italy;90;42;1.4;60.0;Tuscany;Brunello di Montalcino;;Cerbaia 2011  Brunello di Montalcino;2011;Sangiovese;Cerbaia;2011
3530;Italy;92;70;1.3;92.0;Piedmont;Barolo;;Poderi Luigi Einaudi 2009 Costa Grimaldi  (Barolo);2009;Nebbiolo;Poderi Luigi Einaudi;2009
3539;Italy;92;92;1.3;120.0;Piedmont;Barolo;;Giuseppe Rinaldi 2009 Brunate Le Coste  (Barolo);2009;Nebbiolo;Giuseppe Rinaldi;2009
3540;Italy;92;23;1.3;30.0;Piedmont;Barbaresco;;Nada Giuseppe 2010 Casot  (Barbaresco);2010;Nebbiolo;Nada Giuseppe;2010
3541;Italy;92;38;1.3;50.0;Piedmont;Barbaresco;;Negro Angelo e Figli 2010 Cascinotta  (Barbaresco);2010;Nebbiolo;Negro Angelo e Figli;2010
3544;Italy;92;53;1.3;70.0;Piedmont;Barolo;;Brezza 2009 Bricco Sarmassa  (Barolo);2009;Nebbiolo;Brezza;2009
3548;Italy;92;33;1.3;44.0;Piedmont;Barolo;;Guido Porro 2009 Vigna Lazzairasco  (Barolo);2009;Nebbiolo;Guido Porro;2009
3645;Italy;93;40;1.3;52.0;Central Italy;Umbria;;Lamborghini 2005 Campoleone Red (Umbria);2005;Red Blend;Lamborghini;2005
3694;Italy;91;23;1.3;30.0;Veneto;Valdobbiadene Prosecco Superiore;;Ca' dei Zago 2012 Dosaggio Zero  (Valdobbiadene Prosecco Superiore);2012;Glera;Ca' dei Zago;2012
3695;Italy;91;57;1.3;75.0;Lombardy;Franciacorta;;Ca' del Bosco 2009 Vintage Collection Brut Sparkling (Franciacorta);2009;Sparkling Blend;Ca' del Bosco;2009
3700;Italy;91;50;1.3;65.0;Veneto;Amarone della Valpolicella;;Villa Erbice 2008 Tremenel  (Amarone della Valpolicella);2008;Red Blend;Villa Erbice;2008
3705;Italy;91;34;1.3;45.0;Lombardy;Franciacorta;;Fratelli Berlucchi 2010 Pas Dosé Vintage Sparkling (Franciacorta);2010;Sparkling Blend;Fratelli Berlucchi;2010
3817;Italy;93;50;1.3;65.0;Tuscany;Vino Nobile di Montepulciano;;Montemercurio 2007 Damo  (Vino Nobile di Montepulciano);2007;Red Blend;Montemercurio;2007
3826;Italy;93;27;1.3;36.0;Tuscany;Vino Nobile di Montepulciano;;Villa S. Anna 2009  Vino Nobile di Montepulciano;2009;Red Blend;Villa S. Anna;2009
3830;Italy;93;17;1.3;23.0;Tuscany;Chianti Classico;;San Giusto a Rentennano 2010  Chianti Classico;2010;Red Blend;San Giusto a Rentennano;2010
3835;Italy;;;;;;;;;;;;
3837;Italy;93;19;1.3;25.0;Tuscany;Chianti Classico;;Istine 2010  Chianti Classico;2010;Red Blend;Istine;2010
3842;Italy;93;15;1.3;20.0;Tuscany;Chianti Classico;;Bibbiano 2010  Chianti Classico;2010;Red Blend;Bibbiano;2010
3844;Italy;93;12;1.3;16.0;Tuscany;Chianti Classico;;Castellinuzza e Piuca 2010  Chianti Classico;2010;Red Blend;Castellinuzza e Piuca;2010
3847;Italy;92;32;1.3;42.0;Southern Italy;Taburno;;Ocone 2008 Calidonio Red (Taburno);2008;Red Blend;Ocone;2008
3848;Italy;92;35;1.3;46.0;Sicily & Sardinia;Faro;;Palari 2007  Faro;2007;Red Blend;Palari;2007
3862;Italy;92;35;1.3;46.0;Lombardy;Sebino;;Ca' del Bosco 2006 Pinéro Pinot Nero (Sebino);2006;Pinot Nero;Ca' del Bosco;2006
3867;Italy;91;35;1.3;46.0;Southern Italy;Falerno del Massico;;Villa Matilde 2004 Camarato Red (Falerno del Massico);2004;Red Blend;Villa Matilde;2004
3875;Italy;91;38;1.3;50.0;Central Italy;Trebbiano d'Abruzzo;;Masciarelli 2007 Castello di Semivicoli  (Trebbiano d'Abruzzo);2007;Trebbiano;Masciarelli;2007
3954;Italy;90;32;1.4;46.0;Tuscany;Vin Santo del Chianti;;Fattoria di Casalbosco 2006 500ml  (Vin Santo del Chianti);2006;White Blend;Fattoria di Casalbosco;2006
3968;Italy;90;32;1.4;46.0;Tuscany;Vin Santo del Chianti;;Pietro Beconcini 1999 Caratello  (Vin Santo del Chianti);1999;White Blend;Pietro Beconcini;1999
3970;Italy;90;32;1.4;46.0;Veneto;Valdobbiadene Superiore di Cartizze;;Bortolotti NV Cartizze Dry  (Valdobbiadene Superiore di Cartizze);;Glera;Bortolotti;
3977;Italy;90;26;1.4;37.0;Veneto;Recioto della Valpolicella Classico;;Nicolis 2006 500ml  (Recioto della Valpolicella Classico);2006;Corvina, Rondinella, Molinara;Nicolis;2006
4067;Italy;90;35;1.4;50.0;Tuscany;Maremma Toscana;;Mazzei 2011 Tenuta Belguardo  (Maremma Toscana);2011;Red Blend;Mazzei;2011
4068;Italy;90;35;1.4;50.0;Piedmont;Barbera d'Asti Superiore;;Michele Chiarlo 2012 La Court  (Barbera d'Asti Superiore);2012;Barbera;Michele Chiarlo;2012
4070;Italy;90;28;1.4;40.0;Piedmont;Barolo;;Monchiero 2011 Rocche di Castiglione Falletto  (Barolo);2011;Nebbiolo;Monchiero;2011
4119;Italy;90;32;1.4;46.0;Sicily & Sardinia;Sicilia;;Donnafugata 2012 Brut Metodo Classico Sparkling (Sicilia);2012;Sparkling Blend;Donnafugata;2012
4125;Italy;90;35;1.4;49.0;Piedmont;Alta Langa;;Fontanafredda 2011 Extra Brut Metodo Classico Sparkling (Alta Langa);2011;Sparkling Blend;Fontanafredda;2011
4126;Italy;90;28;1.4;40.0;Lombardy;Franciacorta;;Fratelli Berlucchi 2011 Freccianera Brut Vintage Metodo Classico Sparkling (Franciacorta);2011;Sparkling Blend;Fratelli Berlucchi;2011
4144;Italy;92;26;1.3;35.0;Southern Italy;Taurasi;;Terredora 2011 Fatica Contadina  (Taurasi);2011;Aglianico;Terredora;2011
4154;Italy;92;76;1.3;100.0;Sicily & Sardinia;Etna;;Pietradolce 2013 Vigna Barbagalli Pre-Phylloxera Rosso  (Etna);2013;Nerello Mascalese;Pietradolce;2013
4163;Italy;92;50;1.3;66.0;Southern Italy;Aglianico del Vulture;;Cantine del Notaio 2011 Il Sigillo  (Aglianico del Vulture);2011;Aglianico;Cantine del Notaio;2011
4166;Italy;92;35;1.3;46.0;Southern Italy;Taurasi;;Contrade di Taurasi - Lonardo 2011  Taurasi;2011;Aglianico;Contrade di Taurasi - Lonardo;2011
4339;Italy;90;92;1.4;130.0;Tuscany;Brunello di Montalcino;;Seconda Stella a Destra 2012  Brunello di Montalcino;2012;Sangiovese;Seconda Stella a Destra;2012
4352;Italy;90;18;1.4;26.0;Tuscany;Vino Nobile di Montepulciano;;Bindella 2013  Vino Nobile di Montepulciano;2013;Red Blend;Bindella;2013
4355;Italy;90;17;1.4;25.0;Tuscany;Vino Nobile di Montepulciano;;Cantina del Giusto 2012 Baradiero  (Vino Nobile di Montepulciano);2012;Red Blend;Cantina del Giusto;2012
4365;Italy;91;36;1.3;47.0;Northeastern Italy;Collio;;Russiz Superiore 2005 Rosso Riserva degli Orzoni Red (Collio);2005;Red Blend;Russiz Superiore;2005
4370;Italy;91;42;1.3;55.0;Northeastern Italy;Alto Adige;;Cantina Terlano 2008 Quarz Sauvignon (Alto Adige);2008;Sauvignon;Cantina Terlano;2008
4469;Italy;91;35;1.3;46.0;Tuscany;Rosso di Montalcino;;Ciacci Piccolomini d'Aragona 2014 Rossofonte  (Rosso di Montalcino);2014;Sangiovese;Ciacci Piccolomini d'Aragona;2014
4480;Italy;91;46;1.3;60.0;Veneto;Amarone della Valpolicella Classico;;Buglioni 2011 Il Lussurioso Riserva  (Amarone della Valpolicella Classico);2011;Red Blend;Buglioni;2011
4618;Italy;94;48;1.35;66.0;Piedmont;Barolo;;Francesco Rinaldi 2013 Cannubi  (Barolo);2013;Nebbiolo;Francesco Rinaldi;2013
4625;Italy;94;37;1.35;50.0;Piedmont;Barbaresco;;Boffa 2014 Ovello  (Barbaresco);2014;Nebbiolo;Boffa;2014
4626;Italy;94;37;1.35;50.0;Piedmont;Barolo;;Brezza 2013 Castellero  (Barolo);2013;Nebbiolo;Brezza;2013
4627;Italy;94;48;1.35;65.0;Piedmont;Barolo;;Curto Marco 2013 La Foia  (Barolo);2013;Nebbiolo;Curto Marco;2013
4630;Italy;94;42;1.35;57.0;Piedmont;Barolo;;Mauro Veglio 2013 Gattera  (Barolo);2013;Nebbiolo;Mauro Veglio;2013
4631;Italy;94;74;1.35;100.0;Piedmont;Barolo;;Mirafiore 2013 Paiagallo  (Barolo);2013;Nebbiolo;Mirafiore;2013
4762;Italy;90;60;1.4;85.0;Tuscany;Brunello di Montalcino;;Il Poggione 2009  Brunello di Montalcino;2009;Sangiovese;Il Poggione;2009
4770;Italy;90;32;1.4;46.0;Tuscany;Brunello di Montalcino;;Conti Costanti 2009  Brunello di Montalcino;2009;Sangiovese;Conti Costanti;2009
4771;Italy;90;18;1.4;26.0;Tuscany;Brunello di Montalcino;;Corte dei Venti 2009  Brunello di Montalcino;2009;Sangiovese;Corte dei Venti;2009
4775;Italy;90;64;1.4;90.0;Tuscany;Brunello di Montalcino;;Fattoria dei Barbi 2008 Riserva  (Brunello di Montalcino);2008;Sangiovese;Fattoria dei Barbi;2008
4781;Italy;90;35;1.4;50.0;Tuscany;Brunello di Montalcino;;San Lorenzo 2009 Bramante  (Brunello di Montalcino);2009;Sangiovese;San Lorenzo;2009
4785;Italy;90;64;1.4;90.0;Tuscany;Brunello di Montalcino;;Tenuta di Sesta 2009  Brunello di Montalcino;2009;Sangiovese;Tenuta di Sesta;2009
4786;Italy;90;27;1.4;38.0;Tuscany;Brunello di Montalcino;;Terre Nere 2009  Brunello di Montalcino;2009;Sangiovese;Terre Nere;2009
4906;Italy;91;47;1.3;62.0;Piedmont;Barbaresco;;Fontanabianca 2012 Bordini  (Barbaresco);2012;Nebbiolo;Fontanabianca;2012
4914;Italy;91;29;1.3;38.0;Piedmont;Ghemme;;Ca' Nova 2007  Ghemme;2007;Nebbiolo;Ca' Nova;2007
4915;Italy;91;21;1.3;28.0;Sicily & Sardinia;Carignano del Sulcis;;Cantina Santadi 2012 Rocca Rubia  (Carignano del Sulcis);2012;Carignano;Cantina Santadi;2012
4921;Italy;91;15;1.3;20.0;Sicily & Sardinia;Alghero;;Sella & Mosca 2014 Terre Bianche Torbato (Alghero);2014;Torbato;Sella & Mosca;2014
4924;Italy;91;23;1.3;30.0;Sicily & Sardinia;Vermentino di Sardegna;;Pala 2014 Stellato  (Vermentino di Sardegna);2014;Vermentino;Pala;2014
4960;Italy;90;16;1.4;23.0;Northeastern Italy;Alto Adige;;Cantina Cortaccia 2009 Brenntal Riserva Gewürztraminer (Alto Adige);2009;Gewürztraminer;Cantina Cortaccia;2009
4961;Italy;90;15;1.4;22.0;Northeastern Italy;Alto Adige;;Cantina Produttori Bolzano S. Maddalena/Gries 2011 Dellago Pinot Bianco (Alto Adige);2011;Pinot Bianco;Cantina Produttori Bolzano S. Maddalena/Gries;2011
4971;Italy;90;25;1.4;35.0;Veneto;Veneto;;Domenico Cavazza 2009 Cicogna Syrah (Veneto);2009;Syrah;Domenico Cavazza;2009
5045;Italy;91;50;1.3;65.0;Piedmont;Barbaresco;;Produttori del Barbaresco 2009 Pora Riserva  (Barbaresco);2009;Nebbiolo;Produttori del Barbaresco;2009
5137;Italy;92;53;1.3;70.0;Tuscany;Toscana;;Brancaia 2012 Ilatraia Red (Toscana);2012;Red Blend;Brancaia;2012
5180;Italy;90;17;1.4;25.0;Tuscany;Chianti Classico;;Riecine 2011  Chianti Classico;2011;Sangiovese;Riecine;2011
5183;Italy;90;17;1.4;25.0;Tuscany;Chianti Classico;;Tenuta di Riseccoli 2011  Chianti Classico;2011;Red Blend;Tenuta di Riseccoli;2011
5184;Italy;90;13;1.4;19.0;Tuscany;Morellino di Scansano;;Terenzi 2012  Morellino di Scansano;2012;Sangiovese;Terenzi;2012
5190;Italy;90;17;1.4;25.0;Tuscany;Chianti Classico;;Fattoria di Montemaggio 2008  Chianti Classico;2008;Red Blend;Fattoria di Montemaggio;2008
5196;Italy;90;22;1.4;32.0;Tuscany;Morellino di Scansano;;Poggio Argentiera 2009 Capatosta  (Morellino di Scansano);2009;Red Blend;Poggio Argentiera;2009
5197;Italy;90;17;1.4;25.0;Tuscany;Chianti Classico;;Poggio Scalette 2012  Chianti Classico;2012;Sangiovese;Poggio Scalette;2012
5198;Italy;90;23;1.4;33.0;Tuscany;Chianti Classico;;Querciavalle 2007 Riserva  (Chianti Classico);2007;Red Blend;Querciavalle;2007
5208;Italy;92;21;1.3;28.0;Sicily & Sardinia;Etna;;Fattorie Romeo del Castello 2012 Allegracore Rosso  (Etna);2012;Red Blend;Fattorie Romeo del Castello;2012
5220;Italy;92;13;1.3;18.0;Sicily & Sardinia;Sicilia;;Le Casematte 2012 Figliodienneenne Red (Sicilia);2012;Red Blend;Le Casematte;2012
5236;Italy;91;35;1.3;46.0;Tuscany;Brunello di Montalcino;;Caparzo 2011  Brunello di Montalcino;2011;Sangiovese;Caparzo;2011
5237;Italy;91;38;1.3;50.0;Tuscany;Brunello di Montalcino;;Castelli Martinozzi 2011  Brunello di Montalcino;2011;Sangiovese;Castelli Martinozzi;2011
5242;Italy;91;35;1.3;46.0;Tuscany;Brunello di Montalcino;;Cordella 2010 Riserva  (Brunello di Montalcino);2010;Sangiovese;Cordella;2010
5248;Italy;91;23;1.3;31.0;Tuscany;Chianti Classico;;Quercia al Poggio 2010  Chianti Classico;2010;Red Blend;Quercia al Poggio;2010
5249;Italy;91;23;1.3;30.0;Tuscany;Chianti Classico;;Querciabella 2012  Chianti Classico;2012;Sangiovese;Querciabella;2012
5251;Italy;91;50;1.3;65.0;Tuscany;Vino Nobile di Montepulciano;;Salcheto 2010 Salco  (Vino Nobile di Montepulciano);2010;Sangiovese;Salcheto;2010
5491;Italy;93;113;1.3;148.0;Tuscany;Brunello di Montalcino;;Tenute Silvio Nardi 2007 Poggio Doria  (Brunello di Montalcino);2007;Sangiovese;Tenute Silvio Nardi;2007
5502;Italy;93;69;1.3;90.0;Tuscany;Bolgheri Superiore;;Giovanni Chiappini 2010 Guado de' Gemoli  (Bolgheri Superiore);2010;Red Blend;Giovanni Chiappini;2010
5511;Italy;93;160;1.3;209.0;Tuscany;Brunello di Montalcino;;Salvioni 2008  Brunello di Montalcino;2008;Sangiovese;Salvioni;2008
5550;Italy;90;21;1.4;30.0;Northeastern Italy;Alto Adige;;Tiefenbrunner 2009 Kirchleiten Sauvignon (Alto Adige);2009;Sauvignon;Tiefenbrunner;2009
5554;Italy;90;23;1.4;33.0;Southern Italy;Irpinia;;Feudi di San Gregorio 2009 Campanaro White (Irpinia);2009;White Blend;Feudi di San Gregorio;2009
5561;Italy;90;26;1.4;37.0;Northeastern Italy;Venezia Giulia;;Lis Neris 2008 Confini White (Venezia Giulia);2008;White Blend;Lis Neris;2008
5562;Italy;90;22;1.4;32.0;Central Italy;Umbria;;Lungarotti 2008 Torveto White (Umbria);2008;White Blend;Lungarotti;2008
5565;Italy;90;14;1.4;20.0;Northeastern Italy;Alto Adige;;Nals Margreid 2009 Penon Pinot Bianco (Alto Adige);2009;Pinot Bianco;Nals Margreid;2009
5568;Italy;90;64;1.4;90.0;Tuscany;Toscana;;Agricola Querciabella 2008 Batàr White (Toscana);2008;White Blend;Agricola Querciabella;2008
5570;Italy;90;14;1.4;20.0;Northeastern Italy;Alto Adige;;Cantina Cortaccia 2010 Hofstatt Pinot Bianco (Alto Adige);2010;Pinot Bianco;Cantina Cortaccia;2010
5574;Italy;90;14;1.4;20.0;Northeastern Italy;Alto Adige;;Nals Margreid 2010 Penon Pinot Bianco (Alto Adige);2010;Pinot Bianco;Nals Margreid;2010
5625;Italy;90;32;1.4;46.0;Southern Italy;Irpinia;;Cantina Giardino 2004 Nude Aglianico (Irpinia);2004;Aglianico;Cantina Giardino;2004
5628;Italy;90;21;1.4;30.0;Southern Italy;Fiano di Avellino;;Mastroberardino 2007 Radici  (Fiano di Avellino);2007;Fiano;Mastroberardino;2007
5632;Italy;90;32;1.4;46.0;Southern Italy;Campania;;Giuseppe Apicella 2003 A' Scippata Riserva Costa d'Amalfi Red (Campania);2003;Red Blend;Giuseppe Apicella;2003
5634;Italy;90;25;1.4;35.0;Southern Italy;Val di Neto;;Librandi 2005 Magno Megonio Magliocco (Val di Neto);2005;Magliocco;Librandi;2005
5641;Italy;90;23;1.4;33.0;Southern Italy;Greco di Tufo;;Feudi di San Gregorio 2006 Cutizzi  (Greco di Tufo);2006;Greco;Feudi di San Gregorio;2006
5643;Italy;90;32;1.4;46.0;Southern Italy;Taurasi;;GMG Vinicola 2001 Riserva  (Taurasi);2001;Aglianico;GMG Vinicola;2001
5649;Italy;90;214;1.4;300.0;Tuscany;Toscana;;Tua Rita 2013 Per Sempre Syrah (Toscana);2013;Syrah;Tua Rita;2013
5650;Italy;90;20;1.4;28.0;Tuscany;Toscana;;Tua Rita 2013 Perlato del Bosco Sangiovese (Toscana);2013;Sangiovese;Tua Rita;2013
5661;Italy;90;41;1.4;58.0;Tuscany;Bolgheri;;Donna Olimpia 1898 2013 Millepassi  (Bolgheri);1898;Red Blend;Donna Olimpia 1898;1898
5670;Italy;90;35;1.4;50.0;Tuscany;Bolgheri Superiore;;Poggio al Tesoro 2013 Sondraia  (Bolgheri Superiore);2013;Red Blend;Poggio al Tesoro;2013
5695;Italy;91;50;1.3;65.0;Tuscany;Brunello di Montalcino;;Citille di Sopra 2009  Brunello di Montalcino;2009;Sangiovese;Citille di Sopra;2009
5700;Italy;91;35;1.3;46.0;Tuscany;Brunello di Montalcino;;Bolsignano 2009 Grazia  (Brunello di Montalcino);2009;Sangiovese;Bolsignano;2009
5704;Italy;91;38;1.3;50.0;Piedmont;Barolo;;Villadoria 2004 Riserva  (Barolo);2004;Nebbiolo;Villadoria;2004
5713;Italy;91;60;1.3;78.0;Tuscany;Brunello di Montalcino;;La Poderina 2008 Poggio Abate Riserva  (Brunello di Montalcino);2008;Sangiovese;La Poderina;2008
5714;Italy;91;123;1.3;160.0;Tuscany;Toscana;;Le Macchiole 2010 Scrio Syrah (Toscana);2010;Syrah;Le Macchiole;2010
5721;Italy;90;13;1.4;19.0;Northeastern Italy;Alto Adige Valle Isarco;;Abbazia di Novacella 2015 Pinot Grigio (Alto Adige Valle Isarco);2015;Pinot Grigio;Abbazia di Novacella;2015
5726;Italy;90;142;1.4;200.0;Piedmont;Barolo;;Vietti 2011 Rocche di Castiglione  (Barolo);2011;Nebbiolo;Vietti;2011
5737;Italy;90;20;1.4;28.0;Piedmont;Langhe;;Elvio Cogno 2014 Anas-cëtta Nascetta (Langhe);2014;Nascetta;Elvio Cogno;2014
5741;Italy;90;32;1.4;45.0;Northeastern Italy;Alto Adige;;Elena Walch 2010 Castel Ringberg Riserva Lagrein (Alto Adige);2010;Lagrein;Elena Walch;2010
5742;Italy;90;15;1.4;22.0;Northeastern Italy;Alto Adige;;Griesbauerhof 2013 Georg Mumelter Lagrein (Alto Adige);2013;Lagrein;Griesbauerhof;2013
5774;Italy;92;76;1.3;99.0;Veneto;Amarone della Valpolicella Classico;;Monte del Frà 2009 Scarnocchio  (Amarone della Valpolicella Classico);2009;Red Blend;Monte del Frà;2009
5775;Italy;92;50;1.3;65.0;Veneto;Amarone della Valpolicella Classico;;Monte Faustino 2010  Amarone della Valpolicella Classico;2010;Red Blend;Monte Faustino;2010
5776;Italy;92;60;1.3;79.0;Veneto;Amarone della Valpolicella;;Pieropan 2011 Vigna Garzon  (Amarone della Valpolicella);2011;Red Blend;Pieropan;2011
5778;Italy;92;49;1.3;64.0;Veneto;Amarone della Valpolicella Classico;;Masi 2011 Costasera  (Amarone della Valpolicella Classico);2011;Red Blend;Masi;2011
5999;Italy;90;12;1.4;17.0;Veneto;Bardolino;;Le Fraghe 2016  Bardolino;2016;Red Blend;Le Fraghe;2016
6002;Italy;90;16;1.4;23.0;Veneto;Veronese;;Masi 2013 Rosso Campofiorin Oro Red (Veronese);2013;Red Blend;Masi;2013
6009;Italy;90;32;1.4;46.0;Tuscany;Orcia;;Podere Forte 2012 Petrucci Sangiovese (Orcia);2012;Sangiovese;Podere Forte;2012
6015;Italy;90;12;1.4;17.0;Veneto;Valpolicella Classico Superiore;;Speri 2015 La Roverina  (Valpolicella Classico Superiore);2015;Red Blend;Speri;2015
6020;Italy;90;15;1.4;22.0;Central Italy;Montefalco Rosso;;Tenute Lunelli 2013 Lampante Riserva  (Montefalco Rosso);2013;Red Blend;Tenute Lunelli;2013
6121;Italy;92;84;1.3;110.0;Piedmont;Barolo;;Ceretto 2011 Brunate  (Barolo);2011;Nebbiolo;Ceretto;2011
6134;Italy;92;46;1.3;60.0;Piedmont;Barolo;;Paolo Manzone 2011 del Comune di Serralunga d'Alba  (Barolo);2011;Nebbiolo;Paolo Manzone;2011
6138;Italy;92;35;1.3;46.0;Piedmont;Barolo;;Francesco Rinaldi 2011 Cannubi  (Barolo);2011;Nebbiolo;Francesco Rinaldi;2011
6140;Italy;92;40;1.3;53.0;Piedmont;Barolo;;Giovanni Rosso 2011 del Comune di Serralunga d'Alba  (Barolo);2011;Nebbiolo;Giovanni Rosso;2011
6144;Italy;92;61;1.3;80.0;Piedmont;Barolo;;Paolo Scavino 2011 Carobric  (Barolo);2011;Nebbiolo;Paolo Scavino;2011
6230;Italy;90;17;1.4;24.0;Northeastern Italy;Alto Adige;;Baron Widmann 2013 Vernatsch Schiava (Alto Adige);2013;Schiava;Baron Widmann;2013
6231;Italy;90;11;1.4;16.0;Veneto;Soave Classico;;Cantina del Castello 2013 Pressoni  (Soave Classico);2013;White Blend;Cantina del Castello;2013
6232;Italy;90;17;1.4;24.0;Northeastern Italy;Alto Adige;;Cantina Produttori Cortaccia 2012 Glen Riserva Pinot Nero (Alto Adige);2012;Pinot Nero;Cantina Produttori Cortaccia;2012
6243;Italy;90;17;1.4;25.0;Northeastern Italy;Alto Adige;;Elena Walch 2013 Castel Ringberg Pinot Grigio (Alto Adige);2013;Pinot Grigio;Elena Walch;2013
6250;Italy;90;13;1.4;19.0;Lombardy;Lugana;;Ottella 2014  Lugana;2014;Turbiana;Ottella;2014
6252;Italy;90;16;1.4;23.0;Lombardy;Lugana;;Pratello 2012 Il Rivale  (Lugana);2012;Turbiana;Pratello;2012
6259;Italy;90;20;1.4;29.0;Northeastern Italy;Alto Adige;;St. Pauls 2013 Passion Sauvignon (Alto Adige);2013;Sauvignon;St. Pauls;2013
6315;Italy;92;14;1.3;19.0;Veneto;Valdobbiadene Prosecco Superiore;;Andreola 2016 Dirupo Brut  (Valdobbiadene Prosecco Superiore);2016;Glera;Andreola;2016
6321;Italy;91;22;1.3;29.0;Veneto;Valdobbiadene Prosecco Superiore;;Nino Franco 2016 Primo Franco Dry  (Valdobbiadene Prosecco Superiore);2016;Glera;Nino Franco;2016
6337;Italy;91;17;1.3;23.0;Veneto;Valdobbiadene Prosecco Superiore;;La Tordera 2016 Oltreval Rive di Guia Zero  (Valdobbiadene Prosecco Superiore);2016;Glera;La Tordera;2016
6351;Italy;93;35;1.3;46.0;Piedmont;Barolo;;Tenuta Montanello 2011 Montanello  (Barolo);2011;Nebbiolo;Tenuta Montanello;2011
6355;Italy;93;17;1.3;23.0;Sicily & Sardinia;Vermentino di Gallura;;Vigne Surrau 2014 Sciala Superiore  (Vermentino di Gallura);2014;Vermentino;Vigne Surrau;2014
6356;Italy;93;46;1.3;60.0;Piedmont;Barbaresco;;Luigi Oddero & Figli 2010  Barbaresco;2010;Nebbiolo;Luigi Oddero & Figli;2010
6360;Italy;93;46;1.3;60.0;Piedmont;Barbaresco;;Pio Cesare 2011  Barbaresco;2011;Nebbiolo;Pio Cesare;2011
6364;Italy;93;42;1.3;55.0;Piedmont;Barbaresco;;Albino Rocca 2012 Ovello Vigna Loreto  (Barbaresco);2012;Nebbiolo;Albino Rocca;2012
6368;Italy;;;;;;;;;;;;
6369;Italy;93;65;1.3;85.0;Piedmont;Barolo;;Cavalier Bartolomeo 2011 Altenasso  (Barolo);2011;Nebbiolo;Cavalier Bartolomeo;2011
6450;Italy;94;48;1.35;65.0;Tuscany;Brunello di Montalcino;;Uccelliera 2008  Brunello di Montalcino;2008;Sangiovese Grosso;Uccelliera;2008
6452;Italy;91;73;1.3;95.0;Veneto;Amarone della Valpolicella Classico;;Villa Spinosa 2001 Guglielmi di Jago  (Amarone della Valpolicella Classico);2001;Corvina, Rondinella, Molinara;Villa Spinosa;2001
6463;Italy;91;61;1.3;80.0;Veneto;Amarone della Valpolicella Classico;;Fabiano 2005 I Fondatori Riserva  (Amarone della Valpolicella Classico);2005;Corvina, Rondinella, Molinara;Fabiano;2005
6466;Italy;91;20;1.3;27.0;Veneto;Valpolicella Classico Superiore Ripasso;;Le Salette 2009 I Progni  (Valpolicella Classico Superiore Ripasso);2009;Corvina, Rondinella, Molinara;Le Salette;2009
6469;Italy;91;41;1.3;54.0;Veneto;Amarone della Valpolicella;;Latium di Morini 2008 Campo Leòn  (Amarone della Valpolicella);2008;Corvina, Rondinella, Molinara;Latium di Morini;2008
6472;Italy;91;53;1.3;70.0;Veneto;Amarone della Valpolicella Classico;;Rubinelli Vajol 2008  Amarone della Valpolicella Classico;2008;Corvina, Rondinella, Molinara;Rubinelli Vajol;2008
6478;Italy;91;26;1.3;34.0;Veneto;Amarone della Valpolicella Classico;;Brunelli 2009  Amarone della Valpolicella Classico;2009;Corvina, Rondinella, Molinara;Brunelli;2009
6645;Italy;90;15;1.4;21.0;Sicily & Sardinia;Sicilia;;Baglio del Cristo di Campobello 2007 Laudàri Chardonnay (Sicilia);2007;Chardonnay;Baglio del Cristo di Campobello;2007
6646;Italy;90;13;1.4;19.0;Tuscany;Toscana;;Castello Banfi 2008 Fontanelle Chardonnay (Toscana);2008;Chardonnay;Castello Banfi;2008
6650;Italy;90;17;1.4;24.0;Tuscany;Toscana;;Ruffino 2008 Tenuta La Solatìa Chardonnay (Toscana);2008;Chardonnay;Ruffino;2008
6653;Italy;90;32;1.4;46.0;Sicily & Sardinia;Sicilia;;Tasca d'Almerita 2007 Tenuta Regaleali Chardonnay (Sicilia);2007;Chardonnay;Tasca d'Almerita;2007
6654;Italy;90;27;1.4;38.0;Sicily & Sardinia;Sicilia;;Tenuta Rapitalà 2007 Grand Cru Chardonnay (Sicilia);2007;Chardonnay;Tenuta Rapitalà;2007
